Material,a,b,Stability,Composition,Li,Be,Na,Mg,Al,Si,P,S,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,Ba,La,Ce,Pr,Nd,Pm,Eu,Gd,Tb,Dy,Ho,Er,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Ac,Pa,avg_s_ve,avg_p_ve,avg_d_ve,avg_f_ve,frac_s_ve,frac_p_ve,frac_d_ve,frac_f_ve,MolWeight
TiGaRu2,4.289,4.289,stable,Ti1 Ga1 Ru2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.25,6.5,0,0.181818182,0.03030303,0.787878788,0,319.73
TiInCu2,4.385,4.385,stable,Ti1 In1 Cu2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.25,8,0,0.153846154,0.025641026,0.820512821,0,289.777
TiInRh2,4.451,4.451,stable,Ti1 In1 Rh2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.25,7,0,0.171428571,0.028571429,0.8,0,368.496
TiMn2Al,4.314,4.314,stable,Ti1 Mn2 Al1,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.25,3,0,0.380952381,0.047619048,0.571428571,0,184.724636
TiMn2Si,4.069,4.069,stable,Ti1 Mn2 Si1,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,3,0,0.363636364,0.090909091,0.545454545,0,185.828598
TiMn2V,4.2045,4.2045,stable,Ti1 Mn2 V1,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.75,0,0.347826087,0,0.652173913,0,208.684598
TiMn2W,4.194,4.194,stable,Ti1 Mn2 W1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3.5,0.210526316,0,0.421052632,0.368421053,341.583098
TiMnCo2,4.138,4.138,stable,Ti1 Mn1 Co2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5.25,0,0.275862069,0,0.724137931,0,220.671449
TiMnRh2,4.333,4.333,stable,Ti1 Mn1 Rh2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,5.75,0,0.206896552,0,0.793103448,0,308.616049
TiMo2W,4.459,4.459,stable,Ti1 Mo2 W1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1.5,0,4,3.5,0.166666667,0,0.444444444,0.388888889,423.587
TiNbRe2,4.47,4.47,stable,Ti1 Nb1 Re2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.75,0,4,7,0.137254902,0,0.31372549,0.549019608,513.18738
TiNbTc2,4.443,4.443,stable,Ti1 Nb1 Tc2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,4,0,0.304347826,0,0.695652174,0,336.77338
TiRe2Mo,4.407,4.407,stable,Ti1 Re2 Mo1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1.75,0,4.25,7,0.134615385,0,0.326923077,0.538461538,516.221
TiRe2W,4.415,4.415,stable,Ti1 Re2 W1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,2,0,4,10.5,0.121212121,0,0.242424242,0.636363636,604.121
TiReTc2,4.362,4.362,stable,Ti1 Re1 Tc2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2,0,4.25,3.5,0.205128205,0,0.435897436,0.358974359,430.074
TiSiOs2,4.25,4.25,stable,Ti1 Si1 Os2,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,2,0.5,3.5,7,0.153846154,0.038461538,0.269230769,0.538461538,456.4125
TiSiRu2,4.22,4.22,stable,Ti1 Si1 Ru2,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,4,0,0.25,0.083333333,0.666666667,0,278.0925
TiSiTc2,4.269,4.269,stable,Ti1 Si1 Tc2,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,3,0,0.363636364,0.090909091,0.545454545,0,271.9525
TiSnPd2,4.543,4.543,unstable,Ti1 Sn1 Pd2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,8,0,0.105263158,0.052631579,0.842105263,0,379.417
TiSnRh2,4.465,4.465,stable,Ti1 Sn1 Rh2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,7,0,0.166666667,0.055555556,0.777777778,0,372.388
TiTc2Ge,4.325,4.325,stable,Ti1 Tc2 Ge1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,5.5,0,0.25,0.0625,0.6875,0,316.507
TiTc2Mo,4.385,4.385,stable,Ti1 Tc2 Mo1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,4.25,0,0.291666667,0,0.708333333,0,339.807
TiTc2Sb,4.457,4.457,stable,Ti1 Tc2 Sb1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.75,5.5,0,0.242424242,0.090909091,0.666666667,0,365.627
TiTc2W,4.39,4.39,stable,Ti1 Tc2 W1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3.5,0.210526316,0,0.421052632,0.368421053,427.707
TiVRe2,4.335,4.335,stable,Ti1 V1 Re2,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,2,0,3.75,7,0.156862745,0,0.294117647,0.549019608,471.2225
TiZnAu2,4.511,4.511,stable,Ti1 Zn1 Au2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1.5,0,8,7,0.090909091,0,0.484848485,0.424242424,507.2091
TiZnCo2,4.063,4.063,stable,Ti1 Zn1 Co2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.5,0,0.235294118,0,0.764705882,0,231.1424
TiZnCu2,4.197,4.197,stable,Ti1 Zn1 Cu2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,8,0,0.157894737,0,0.842105263,0,240.368
TiZnIr2,4.306,4.306,stable,Ti1 Zn1 Ir2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,2,0,6.5,7,0.129032258,0,0.419354839,0.451612903,497.71
TiZnNi2,4.111,4.111,stable,Ti1 Zn1 Ni2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0.222222222,0,0.777777778,0,230.6628
TiZnPd2,4.37,4.37,stable,Ti1 Zn1 Pd2,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0.111111111,0,0.888888889,0,326.116
TlCdRh2,4.575,4.575,unstable,Tl1 Cd1 Rh2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,1.5,0.25,9,3.5,0.105263158,0.01754386,0.631578947,0.245614035,522.6053
V2CrOs,4.218,4.218,stable,V2 Cr1 Os1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1.75,0,4.25,3.5,0.184210526,0,0.447368421,0.368421053,344.1091
V2CrRe,4.199,4.199,stable,V2 Cr1 Re1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.75,0,4,3.5,0.189189189,0,0.432432432,0.378378378,340.0861
V2CrRu,4.168,4.168,stable,V2 Cr1 Ru1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,4.5,0,0.25,0,0.75,0,254.9491
V2CrTc,4.183,4.183,stable,V2 Cr1 Tc1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,4,0,0.304347826,0,0.695652174,0,251.8791
V2MoOs,4.285,4.285,stable,V2 Mo1 Os1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1.75,0,4.25,3.5,0.184210526,0,0.447368421,0.368421053,388.053
V2MoRu,4.275,4.275,stable,V2 Mo1 Ru1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,4.5,0,0.25,0,0.75,0,298.893
V2MoW,4.335,4.335,stable,V2 Mo1 W1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,1.75,0,3.75,3.5,0.194444444,0,0.416666667,0.388888889,381.663
V2OsRu,4.257,4.257,stable,V2 Os1 Ru1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1.75,0,4.75,3.5,0.175,0,0.475,0.35,393.183
V2OsW,4.294,4.294,stable,V2 Os1 W1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,2,0,4,7,0.153846154,0,0.307692308,0.538461538,475.953
V2ReMo,4.302,4.302,stable,V2 Re1 Mo1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.75,0,4,3.5,0.189189189,0,0.432432432,0.378378378,384.03
V2ReOs,4.266,4.266,stable,V2 Re1 Os1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,2,0,4.25,7,0.150943396,0,0.320754717,0.528301887,478.32
V2ReRu,4.258,4.258,stable,V2 Re1 Ru1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1.75,0,4.5,3.5,0.179487179,0,0.461538462,0.358974359,389.16
V2ReTc,4.269,4.269,stable,V2 Re1 Tc1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,2,0,4,3.5,0.210526316,0,0.421052632,0.368421053,386.09
V2TcOs,4.253,4.253,stable,V2 Tc1 Os1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,2,0,4.25,3.5,0.205128205,0,0.435897436,0.358974359,390.113
V2TcRu,4.242,4.242,stable,V2 Tc1 Ru1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,4.5,0,0.28,0,0.72,0,300.953
VCo2Ge,4.049,4.049,stable,V1 Co2 Ge1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,6.75,0,0.216216216,0.054054054,0.72972973,0,241.4479
VFe2Si,3.952,3.952,stable,V1 Fe2 Si1,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,3.75,0,0.32,0.08,0.6,0,190.717
VGaCo2,4.045,4.045,stable,V1 Ga1 Co2,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.25,6.75,0,0.222222222,0.027777778,0.75,0,238.5309
VGaFe2,4.005,4.005,stable,V1 Ga1 Fe2,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.25,6.25,0,0.235294118,0.029411765,0.735294118,0,232.3545
VGaOs2,4.259,4.259,stable,V1 Ga1 Os2,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,2,0.25,6.25,7,0.129032258,0.016129032,0.403225806,0.451612903,501.1245
VGaTc2,4.275,4.275,stable,V1 Ga1 Tc2,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.25,5.75,0,0.25,0.03125,0.71875,0,316.6645
VSiOs2,4.207,4.207,stable,V1 Si1 Os2,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,2,0.5,3.75,7,0.150943396,0.037735849,0.283018868,0.528301887,459.487
VSiRu2,4.177,4.177,stable,V1 Si1 Ru2,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,4.25,0,0.24,0.08,0.68,0,281.167
VSiTc2,4.21,4.21,stable,V1 Si1 Tc2,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,3.25,0,0.347826087,0.086956522,0.565217391,0,275.027
VSnRu2,4.39,4.39,stable,V1 Sn1 Ru2,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,6.75,0,0.171428571,0.057142857,0.771428571,0,371.7915
VTc2Ge,4.265,4.265,stable,V1 Tc2 Ge1,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,5.75,0,0.242424242,0.060606061,0.696969697,0,319.5815
VZnCo2,4.023,4.023,stable,V1 Zn1 Co2,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.75,0,0.228571429,0,0.771428571,0,234.2169
VZnRh2,4.24,4.24,stable,V1 Zn1 Rh2,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,7.25,0,0.171428571,0,0.828571429,0,322.1615
VZnRu2,4.222,4.222,stable,V1 Zn1 Ru2,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,6.75,0,0.181818182,0,0.818181818,0,318.4905
Y2AgRu,4.946,4.946,stable,Y2 Ag1 Ru1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,4.75,0,0.24,0,0.76,0,386.7499
Y2AlZn,5.076,5.076,stable,Y2 Al1 Zn1,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.25,3,0,0.380952381,0.047619048,0.571428571,0,270.202238
Y2CuRu,4.84,4.84,stable,Y2 Cu1 Ru1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,4.75,0,0.24,0,0.76,0,342.4277
Y2IrPd,4.882,4.882,stable,Y2 Ir1 Pd1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,1.5,0,4.75,3.5,0.153846154,0,0.487179487,0.358974359,476.4487
Y2IrRh,4.833,4.833,stable,Y2 Ir1 Rh1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,1.75,0,4.25,3.5,0.184210526,0,0.447368421,0.368421053,472.9342
Y2PdRu,4.869,4.869,stable,Y2 Pd1 Ru1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,4.75,0,0.208333333,0,0.791666667,0,385.3017
